hole_id,elevation,qc,fs,u2
CPT-02,31.22,2.1931,13.33,160.65
CPT-02,31.2,3.0242,25.43,154.59
CPT-02,31.18,1.7869,25.79,179.28
CPT-02,31.16,3.7306,41.77,179.09
CPT-02,31.14,1.7576,10.29,155.34
CPT-02,31.12,1.7543,9.36,164.13
CPT-02,31.1,2.669,16.75,185.0
CPT-02,31.08,2.2602,21.29,164.1
CPT-02,31.06,2.2929,27.0,173.11
CPT-02,31.04,2.2898,18.2,167.22
CPT-02,31.02,3.6009,26.4,174.89
CPT-02,31.0,3.2566,37.77,154.87
CPT-02,30.98,1.4378,19.84,175.97
CPT-02,30.96,3.4493,28.96,187.13
CPT-02,30.94,2.6808,22.2,161.67
CPT-02,30.92,1.6386,9.88,175.74
CPT-02,30.9,3.7868,26.27,175.18
CPT-02,30.88,3.0815,35.05,164.43
CPT-02,30.86,1.3702,12.94,164.16
CPT-02,30.84,3.1118,40.36,158.02
CPT-02,30.82,2.1766,31.77,182.26
CPT-02,30.8,3.2925,26.71,187.01
CPT-02,30.78,2.5721,20.8,168.37
CPT-02,30.76,2.054,17.85,156.91
CPT-02,30.74,1.4685,8.18,174.47
CPT-02,30.72,1.8773,25.07,186.93
CPT-02,30.7,2.0345,14.25,188.88
CPT-02,30.68,2.7481,35.32,169.27
CPT-02,30.66,1.8918,28.03,178.5
CPT-02,30.64,1.428,11.87,177.95
CPT-02,30.62,3.5773,32.86,163.56
CPT-02,30.6,2.2454,21.43,185.76
CPT-02,30.58,3.0434,15.33,166.06
CPT-02,30.56,2.6475,19.33,180.35
CPT-02,30.54,2.5898,37.62,170.25
CPT-02,30.52,3.7999,47.12,165.99
CPT-02,30.5,3.4735,29.97,161.53
CPT-02,30.48,4.7207,25.02,163.17
CPT-02,30.46,2.3673,25.7,186.37
CPT-02,30.44,3.009,16.37,160.5
CPT-02,30.42,2.6593,36.84,185.13
CPT-02,30.4,2.9685,24.93,179.5
CPT-02,30.38,2.5724,34.54,192.36
CPT-02,30.36,2.6502,13.81,184.27
CPT-02,30.34,1.4803,9.04,193.69
CPT-02,30.32,3.4706,27.94,169.08
CPT-02,30.3,2.9296,42.22,195.58
CPT-02,30.28,1.4047,21.04,192.38
CPT-02,30.26,2.7124,17.48,194.11
CPT-02,30.24,2.2965,29.74,168.08
CPT-02,30.22,1.9414,21.35,196.43
CPT-02,30.2,3.0367,22.61,163.23
CPT-02,30.18,2.1137,21.89,190.13
CPT-02,30.16,2.155,17.84,163.84
CPT-02,30.14,2.9593,39.99,196.98
CPT-02,30.12,0.9415,13.05,169.82
CPT-02,30.1,3.2869,38.24,164.8
CPT-02,30.08,2.9417,29.67,189.78
CPT-02,30.06,1.9154,19.13,179.6
CPT-02,30.04,1.7456,14.35,176.52
CPT-02,30.02,2.0666,20.56,172.89
CPT-02,30.0,1.3076,11.78,196.77
CPT-02,29.98,2.3112,16.63,170.89
CPT-02,29.96,2.39,32.58,178.09
CPT-02,29.94,1.9222,20.59,197.93
CPT-02,29.92,4.0737,35.61,184.11
CPT-02,29.9,2.7227,25.72,177.05
CPT-02,29.88,2.7505,29.81,181.39
CPT-02,29.86,1.8895,18.28,179.53
CPT-02,29.84,1.9185,25.03,176.36
CPT-02,29.82,2.128,15.62,188.58
CPT-02,29.8,2.839,24.39,168.13
CPT-02,29.78,3.0272,34.62,194.14
CPT-02,29.76,1.6985,24.23,169.07
CPT-02,29.74,2.7014,18.92,172.87
CPT-02,29.72,2.5969,21.53,176.96
CPT-02,29.7,2.9859,23.12,192.01
CPT-02,29.68,1.388,20.79,203.03
CPT-02,29.66,2.5197,35.59,166.65
CPT-02,29.64,1.1874,9.49,196.94
CPT-02,29.62,2.6681,24.17,188.17
CPT-02,29.6,1.7039,19.69,184.37
CPT-02,29.58,1.1504,7.47,181.8
CPT-02,29.56,2.3925,17.39,195.06
CPT-02,29.54,1.5489,19.92,195.58
CPT-02,29.52,2.6541,32.45,184.76
CPT-02,29.5,2.6805,18.44,196.46
CPT-02,29.48,1.8306,21.93,175.75
CPT-02,29.46,1.5272,13.36,189.68
CPT-02,29.44,2.8163,17.7,203.56
CPT-02,29.42,3.9562,52.79,181.18
CPT-02,29.4,2.5887,23.79,194.33
CPT-02,29.38,1.359,14.1,181.04
CPT-02,29.36,3.2927,17.23,198.48
CPT-02,29.34,2.908,42.24,181.58
CPT-02,29.32,2.2828,25.79,192.03
CPT-02,29.3,1.2482,18.47,177.21
CPT-02,29.28,1.4927,13.29,189.85
CPT-02,29.26,2.645,28.29,186.91
CPT-02,29.24,2.8552,39.82,173.57
CPT-02,29.22,3.3047,17.58,196.29
CPT-02,29.2,3.1187,30.83,177.47
CPT-02,29.18,4.3615,34.19,179.41
CPT-02,29.16,3.3687,39.06,173.41
CPT-02,29.14,3.4049,22.88,203.58
CPT-02,29.12,2.8416,25.88,177.08
CPT-02,29.1,3.2614,31.9,173.9
CPT-02,29.08,3.1359,45.63,204.44
CPT-02,29.06,2.8718,26.77,198.7
CPT-02,29.04,2.8956,28.23,194.86
CPT-02,29.02,3.4878,34.96,198.16
CPT-02,29.0,2.1028,16.31,172.45
CPT-02,28.98,2.6816,24.11,203.27
CPT-02,28.96,2.7272,27.98,207.42
CPT-02,28.94,3.1447,33.84,200.99
CPT-02,28.92,1.8888,14.88,206.72
CPT-02,28.9,1.3046,15.81,184.49
CPT-02,28.88,2.8367,31.57,204.4
CPT-02,28.86,2.7745,38.84,201.66
CPT-02,28.84,3.0398,29.12,208.71
CPT-02,28.82,2.9213,26.1,210.27
CPT-02,28.8,3.448,25.5,207.58
CPT-02,28.78,2.3325,18.47,209.56
CPT-02,28.76,3.6126,43.28,202.26
CPT-02,28.74,2.6906,40.15,195.89
CPT-02,28.72,3.4134,51.04,177.61
CPT-02,28.7,3.577,29.55,192.33
CPT-02,28.68,3.3379,25.13,194.67
CPT-02,28.66,2.1968,26.24,204.35
CPT-02,28.64,2.5735,22.68,204.41
CPT-02,28.62,2.996,15.3,179.99
CPT-02,28.6,1.8669,26.46,188.47
CPT-02,28.58,2.4923,14.16,197.31
CPT-02,28.56,1.5787,11.72,213.22
CPT-02,28.54,3.4432,46.19,182.91
CPT-02,28.52,3.6438,18.88,180.34
CPT-02,28.5,2.229,19.86,179.62
CPT-02,28.48,3.4517,43.62,203.36
CPT-02,28.46,2.9293,20.99,178.29
CPT-02,28.44,3.119,36.65,185.62
CPT-02,28.42,2.0,26.23,202.54
CPT-02,28.4,1.0619,12.92,212.84
CPT-02,28.38,1.969,10.88,177.82
CPT-02,28.36,2.9358,37.36,208.13
CPT-02,28.34,3.1989,23.63,181.61
CPT-02,28.32,2.1648,19.95,217.34
CPT-02,28.3,2.228,26.04,187.09
CPT-02,28.28,2.9463,40.73,210.14
CPT-02,28.26,2.7349,18.24,195.21
CPT-02,28.24,2.0756,12.61,191.88
CPT-02,28.22,2.0203,14.29,200.61
CPT-02,28.2,2.3029,33.14,184.04
CPT-02,28.18,2.6695,17.98,195.44
CPT-02,28.16,3.2319,26.38,195.11
CPT-02,28.14,2.2142,29.12,205.72
CPT-02,28.12,2.5757,22.38,182.63
CPT-02,28.1,2.633,28.93,219.46
CPT-02,28.08,3.1646,19.04,201.77
CPT-02,28.06,4.0568,27.24,218.93
CPT-02,28.04,2.4073,26.48,220.04
CPT-02,28.02,2.1015,30.94,208.69
CPT-02,28.0,1.3637,11.35,206.55
CPT-02,27.98,3.022,40.84,200.58
CPT-02,27.96,2.0338,16.98,205.87
CPT-02,27.94,1.8241,20.81,190.9
CPT-02,27.92,2.1001,22.84,221.61
CPT-02,27.9,2.6208,36.61,194.36
CPT-02,27.88,3.6008,44.57,212.69
CPT-02,27.86,2.2947,20.07,194.24
CPT-02,27.84,2.3078,15.04,190.69
CPT-02,27.82,4.2623,46.8,220.96
CPT-02,27.8,2.9279,36.28,196.11
CPT-02,27.78,2.298,28.97,204.11
CPT-02,27.76,3.6313,53.65,209.48
CPT-02,27.74,2.4581,33.11,196.78
CPT-02,27.72,2.6701,19.82,205.45
CPT-02,27.7,3.4853,26.08,211.69
CPT-02,27.68,1.845,22.5,208.66
CPT-02,27.66,1.9817,18.68,184.24
CPT-02,27.64,2.9776,40.79,187.04
CPT-02,27.62,2.9014,18.61,192.72
CPT-02,27.6,3.5615,21.08,208.83
CPT-02,27.58,3.4056,25.08,187.91
CPT-02,27.56,0.8822,10.81,197.68
CPT-02,27.54,2.3938,16.19,195.29
CPT-02,27.52,1.9098,15.0,203.68
CPT-02,27.5,2.0804,26.66,188.71
CPT-02,27.48,2.0204,29.75,202.01
CPT-02,27.46,2.9265,29.42,216.1
CPT-02,27.44,3.2506,40.97,219.8
CPT-02,27.42,2.5433,22.42,221.44
CPT-02,27.4,2.3459,29.53,224.44
CPT-02,27.38,2.1193,26.0,197.13
CPT-02,27.36,2.2406,21.59,205.46
CPT-02,27.34,1.7272,9.88,192.5
CPT-02,27.32,3.2714,31.71,193.43
CPT-02,27.3,2.5476,25.49,217.35
CPT-02,27.28,2.6194,25.97,225.89
CPT-02,27.26,4.4759,39.08,207.93
CPT-02,27.24,1.7218,19.65,212.24
CPT-02,27.22,2.3108,32.85,203.95
CPT-02,27.2,2.6221,27.94,196.17
CPT-02,27.18,1.9343,27.33,218.45
CPT-02,27.16,2.7393,27.66,208.87
CPT-02,27.14,2.0344,23.41,227.42
CPT-02,27.12,1.3558,16.75,198.93
CPT-02,27.1,3.9309,44.46,217.34
CPT-02,27.08,2.8152,33.71,216.24
CPT-02,27.06,2.4373,28.79,199.99
CPT-02,27.04,3.3798,37.25,229.54
CPT-02,27.02,2.5686,32.65,216.8
CPT-02,27.0,2.3942,33.92,206.6
CPT-02,26.98,1.0255,10.45,197.97
CPT-02,26.96,1.6134,14.89,225.24
CPT-02,26.94,2.4878,36.51,218.21
CPT-02,26.92,3.1786,28.06,203.57
CPT-02,26.9,1.11,13.63,194.47
CPT-02,26.88,3.3625,38.2,223.83
CPT-02,26.86,2.2519,28.12,230.55
CPT-02,26.84,2.8681,25.76,204.33
CPT-02,26.82,3.968,19.9,194.38
CPT-02,26.8,2.3801,28.47,213.94
CPT-02,26.78,1.766,11.84,207.73
CPT-02,26.76,1.4269,17.18,200.39
CPT-02,26.74,3.3075,31.44,226.89
CPT-02,26.72,4.2732,29.3,194.82
CPT-02,26.7,3.0537,23.19,231.06
CPT-02,26.68,3.7311,33.91,219.48
CPT-02,26.66,1.3567,9.04,205.39
CPT-02,26.64,1.365,11.98,204.87
CPT-02,26.62,1.9189,18.76,222.06
CPT-02,26.6,3.3889,20.36,195.98
CPT-02,26.58,2.5011,27.07,236.01
CPT-02,26.56,2.4037,14.35,216.19
CPT-02,26.54,3.5863,53.32,226.69
CPT-02,26.52,2.5496,36.51,214.47
CPT-02,26.5,2.0593,17.93,232.66
CPT-02,26.48,3.2239,48.34,229.71
CPT-02,26.46,3.6029,31.65,197.07
CPT-02,26.44,2.0713,17.73,209.06
CPT-02,26.42,3.2146,38.52,226.36
CPT-02,26.4,3.0204,41.92,201.14
CPT-02,26.38,1.2065,9.4,225.65
CPT-02,26.36,1.5363,20.2,211.48
CPT-02,26.34,1.6364,15.96,213.61
CPT-02,26.32,1.7057,11.73,238.74
CPT-02,26.3,3.9123,20.21,211.69
CPT-02,26.28,2.1141,11.54,231.39
CPT-02,26.26,2.1037,23.28,213.82
CPT-02,26.24,3.2714,36.4,200.09
CPT-02,26.22,0.8344,11.94,239.85
CPT-02,26.2,3.3106,44.93,236.49
CPT-02,26.18,2.4342,16.92,203.33
CPT-02,26.16,1.8359,18.73,222.31
CPT-02,26.14,3.0896,19.4,232.37
CPT-02,26.12,1.7574,14.08,227.15
CPT-02,26.1,0.9451,6.31,217.38
CPT-02,26.08,2.0083,12.36,227.09
CPT-02,26.06,2.5315,31.73,227.17
CPT-02,26.04,3.0508,17.98,217.46
CPT-02,26.02,2.3991,34.28,238.29
CPT-02,26.0,2.0381,25.81,208.38
CPT-02,25.98,2.4564,34.33,204.27
CPT-02,25.96,3.4089,21.67,222.65
CPT-02,25.94,2.4464,29.16,237.78
CPT-02,25.92,2.1558,30.87,233.31
CPT-02,25.9,1.5727,13.79,231.35
CPT-02,25.88,1.8202,22.5,216.65
CPT-02,25.86,1.8554,25.16,235.8
CPT-02,25.84,1.6995,12.3,205.21
CPT-02,25.82,2.7946,34.67,241.95
CPT-02,25.8,2.681,33.37,205.59
CPT-02,25.78,1.4433,20.99,226.31
CPT-02,25.76,3.6578,18.35,203.53
CPT-02,25.74,0.9882,14.62,215.22
CPT-02,25.72,2.156,18.65,231.49
CPT-02,25.7,2.7795,30.62,211.24
CPT-02,25.68,1.5723,14.08,225.58
CPT-02,25.66,2.0663,29.82,239.17
CPT-02,25.64,2.6096,26.09,222.27
CPT-02,25.62,2.139,24.93,237.98
CPT-02,25.6,2.2326,26.86,229.09
CPT-02,25.58,1.6187,10.09,247.19
CPT-02,25.56,4.7719,57.57,224.06
CPT-02,25.54,2.9438,35.45,219.68
CPT-02,25.52,1.6768,24.84,217.91
CPT-02,25.5,2.7586,34.0,239.64
CPT-02,25.48,2.0144,24.18,205.62
CPT-02,25.46,2.8333,27.98,221.13
CPT-02,25.44,2.124,31.53,233.42
CPT-02,25.42,3.9258,41.14,219.05
CPT-02,25.4,0.4986,5.87,248.83
CPT-02,25.38,2.5386,26.09,216.97
CPT-02,25.36,1.7041,20.39,213.16
CPT-02,25.34,2.9955,18.9,238.66
CPT-02,25.32,1.8714,20.22,241.27
CPT-02,25.3,3.2382,31.01,212.28
CPT-02,25.28,1.4813,9.44,236.72
CPT-02,25.26,2.3858,17.13,239.31
CPT-02,25.24,2.9327,36.23,205.78
CPT-02,25.22,2.3424,27.6,250.69
CPT-02,25.2,1.4644,9.48,249.16
CPT-02,25.18,1.1224,16.0,210.29
CPT-02,25.16,3.1791,46.86,214.29
CPT-02,25.14,4.621,53.15,233.44
CPT-02,25.12,3.2258,47.41,235.18
CPT-02,25.1,2.3267,17.24,229.03
CPT-02,25.08,2.6194,31.12,250.64
CPT-02,25.06,2.0549,24.49,243.53
CPT-02,25.04,1.8642,21.6,242.93
CPT-02,25.02,3.2664,25.32,237.4
CPT-02,25.0,1.6296,14.13,213.01
CPT-02,24.98,3.3051,38.63,231.18
CPT-02,24.96,2.9601,15.48,234.3
CPT-02,24.94,1.9256,23.98,244.73
CPT-02,24.92,2.218,15.11,230.59
CPT-02,24.9,1.9754,21.17,212.97
CPT-02,24.88,1.8273,10.3,250.66
CPT-02,24.86,2.6434,34.7,209.63
CPT-02,24.84,2.009,21.22,233.8
CPT-02,24.82,2.8529,29.07,236.24
CPT-02,24.8,1.6434,19.95,245.98
CPT-02,24.78,3.4514,50.59,251.2
CPT-02,24.76,3.4406,23.42,237.51
CPT-02,24.74,2.9337,38.15,215.51
CPT-02,24.72,3.4206,21.51,219.58
CPT-02,24.7,3.0446,41.15,211.76
CPT-02,24.68,3.3727,49.91,233.96
CPT-02,24.66,1.8434,17.02,254.7
CPT-02,24.64,3.2585,16.3,224.73
CPT-02,24.62,3.4137,43.79,241.72
CPT-02,24.6,2.1789,20.59,238.07
CPT-02,24.58,2.171,32.26,227.71
CPT-02,24.56,1.5844,16.45,221.22
CPT-02,24.54,3.7035,27.3,220.38
CPT-02,24.52,3.363,26.89,250.89
CPT-02,24.5,3.5475,25.4,228.8
CPT-02,24.48,2.2129,13.91,241.4
CPT-02,24.46,3.048,26.88,254.87
CPT-02,24.44,2.7765,24.99,216.36
CPT-02,24.42,2.4779,29.6,237.92
CPT-02,24.4,3.3418,19.07,247.42
CPT-02,24.38,3.7354,25.87,230.57
CPT-02,24.36,2.464,28.52,251.99
CPT-02,24.34,1.8404,12.03,260.35
CPT-02,24.32,1.9887,18.57,214.71
CPT-02,24.3,2.2443,14.02,218.88
CPT-02,24.28,2.3052,24.17,216.97
CPT-02,24.26,2.0165,16.81,227.01
CPT-02,24.24,1.9142,26.2,224.94
CPT-02,24.22,3.277,48.13,232.41
CPT-02,24.2,2.5482,15.42,258.68
CPT-02,24.18,3.081,24.85,253.91
CPT-02,24.16,3.6534,36.16,240.16
CPT-02,24.14,2.0093,21.13,244.11
CPT-02,24.12,0.9748,13.61,223.42
CPT-02,24.1,3.2504,27.47,250.92
CPT-02,24.08,2.2379,32.85,241.08
CPT-02,24.06,1.2099,11.82,221.9
CPT-02,24.04,1.6278,8.29,240.6
CPT-02,24.02,2.7327,24.01,251.46
CPT-02,24.0,2.8447,15.73,251.18
CPT-02,23.98,3.7383,28.0,245.77
CPT-02,23.96,2.2999,27.75,225.48
CPT-02,23.94,3.9266,39.35,230.13
CPT-02,23.92,2.3764,22.05,262.43
CPT-02,23.9,3.5784,28.81,258.6
CPT-02,23.88,1.5049,21.78,237.01
CPT-02,23.86,2.3665,13.71,252.84
CPT-02,23.84,2.8211,40.76,225.71
CPT-02,23.82,3.7346,39.37,241.76
CPT-02,23.8,2.9657,40.76,264.7
CPT-02,23.78,1.653,20.34,241.52
CPT-02,23.76,2.9384,29.83,266.87
CPT-02,23.74,3.4441,31.19,248.54
CPT-02,23.72,1.6996,23.98,255.05
CPT-02,23.7,2.2218,27.77,230.84
CPT-02,23.68,1.2856,15.93,265.44
CPT-02,23.66,3.2333,33.24,249.0
CPT-02,23.64,1.0236,11.33,266.54
CPT-02,23.62,1.7448,17.86,230.65
CPT-02,23.6,1.0288,5.92,260.85
CPT-02,23.58,0.5325,4.91,238.55
CPT-02,23.56,2.3304,20.35,225.74
CPT-02,23.54,3.0202,31.38,257.9
CPT-02,23.52,2.1881,13.52,235.21
CPT-02,23.5,2.3504,29.1,248.63
CPT-02,23.48,3.0332,21.76,235.86
CPT-02,23.46,3.5483,47.04,222.82
CPT-02,23.44,2.0315,19.56,251.63
CPT-02,23.42,1.7519,19.54,237.6
CPT-02,23.4,2.5553,21.82,221.86
CPT-02,23.38,2.896,24.75,226.78
CPT-02,23.36,2.1732,21.56,226.14
CPT-02,23.34,2.0397,12.72,246.2
CPT-02,23.32,2.4585,16.12,254.75
CPT-02,23.3,2.6201,20.94,243.67
CPT-02,23.28,3.2935,22.47,262.82
CPT-02,23.26,3.1668,42.41,230.86
CPT-02,23.24,3.0425,25.97,244.53
CPT-02,23.22,1.4749,10.3,232.6
CPT-02,23.2,3.7513,20.27,242.96
CPT-02,23.18,2.4343,16.07,233.44
CPT-02,23.16,0.7807,7.65,256.8
CPT-02,23.14,2.4171,25.38,263.7
CPT-02,23.12,3.3323,40.47,240.26
CPT-02,23.1,2.6493,26.54,270.28
CPT-02,23.08,0.8536,11.46,243.83
CPT-02,23.06,2.7949,14.57,232.37
CPT-02,23.04,2.7432,27.43,263.12
CPT-02,23.02,2.602,21.91,273.78
CPT-02,23.0,3.7006,45.79,246.87
CPT-02,22.98,2.2735,28.67,237.72
CPT-02,22.96,3.3946,22.15,251.11
CPT-02,22.94,2.5046,34.17,275.53
CPT-02,22.92,3.8649,28.88,267.03
CPT-02,22.9,2.8989,37.97,261.24
CPT-02,22.88,3.6874,36.96,235.31
CPT-02,22.86,3.5689,40.49,237.91
CPT-02,22.84,2.4499,15.49,228.48
CPT-02,22.82,4.3372,40.18,257.79
CPT-02,22.8,2.389,14.12,229.47
CPT-02,22.78,1.9285,21.86,238.76
CPT-02,22.76,2.8765,24.05,251.46
CPT-02,22.74,1.3526,10.88,241.04
CPT-02,22.72,2.4288,18.96,245.37
CPT-02,22.7,1.8886,10.34,229.86
CPT-02,22.68,2.8458,15.71,265.69
CPT-02,22.66,2.714,38.23,233.25
CPT-02,22.64,3.3785,23.14,276.43
CPT-02,22.62,2.0538,12.26,229.19
CPT-02,22.6,3.0152,31.71,272.47
CPT-02,22.58,1.8575,16.0,268.45
CPT-02,22.56,3.648,37.53,247.94
CPT-02,22.54,2.1778,19.25,274.39
CPT-02,22.52,2.0551,12.96,267.23
CPT-02,22.5,3.2735,46.23,262.93
CPT-02,22.48,3.2296,22.3,265.7
CPT-02,22.46,2.7817,29.11,247.43
CPT-02,22.44,2.3576,28.89,280.68
CPT-02,22.42,2.8796,15.66,240.07
CPT-02,22.4,3.7202,39.08,243.37
CPT-02,22.38,3.623,50.97,280.59
CPT-02,22.36,1.4059,19.61,253.79
CPT-02,22.34,2.1414,12.16,252.47
CPT-02,22.32,0.7779,11.13,257.02
CPT-02,22.3,3.5715,42.74,237.95
CPT-02,22.28,2.6482,14.44,260.62
CPT-02,22.26,2.8389,35.22,252.14
CPT-02,22.24,1.3167,15.6,276.69
CPT-02,22.22,2.9736,37.19,251.83
CPT-02,22.2,2.4144,30.89,252.89
CPT-02,22.18,2.4313,16.05,243.63
CPT-02,22.16,3.0056,35.97,277.99
CPT-02,22.14,2.7228,32.88,259.89
CPT-02,22.12,1.6466,13.23,244.31
CPT-02,22.1,2.2371,15.01,235.45
CPT-02,22.08,1.5207,11.23,235.29
CPT-02,22.06,3.4909,49.82,247.47
CPT-02,22.04,3.8308,49.44,266.97
CPT-02,22.02,2.5093,25.96,233.86
CPT-02,22.0,3.9897,33.81,265.43
CPT-02,21.98,2.273,27.4,262.73
CPT-02,21.96,2.7444,33.54,255.58
CPT-02,21.94,1.9581,10.91,277.02
CPT-02,21.92,2.0431,27.05,246.11
CPT-02,21.9,2.9871,43.96,262.9
CPT-02,21.88,2.3919,35.37,275.67
CPT-02,21.86,2.5723,32.05,255.17
CPT-02,21.84,2.1274,24.55,280.89
CPT-02,21.82,1.8273,24.06,247.11
CPT-02,21.8,1.7437,13.41,266.2
CPT-02,21.78,2.9747,19.5,248.06
CPT-02,21.76,1.2494,15.32,255.43
CPT-02,21.74,2.7899,19.01,245.98
CPT-02,21.72,2.2954,31.27,246.36
CPT-02,21.7,1.2087,13.87,237.72
CPT-02,21.68,2.577,17.08,246.15
CPT-02,21.66,1.6385,9.33,240.76
CPT-02,21.64,3.1752,23.66,285.06
CPT-02,21.62,2.8613,29.38,275.65
CPT-02,21.6,2.432,31.81,269.34
CPT-02,21.58,2.3822,31.6,278.0
CPT-02,21.56,2.6136,29.91,240.17
CPT-02,21.54,2.5035,16.09,271.22
CPT-02,21.52,2.8343,14.55,289.36
CPT-02,21.5,2.866,35.43,256.31
CPT-02,21.48,2.4002,28.98,249.29
CPT-02,21.46,1.4786,13.96,247.39
CPT-02,21.44,2.6263,21.84,247.12
CPT-02,21.42,3.6529,41.19,245.63
CPT-02,21.4,2.9223,38.72,244.73
CPT-02,21.38,2.2228,29.71,246.99
CPT-02,21.36,3.4167,48.25,240.9
CPT-02,21.34,2.0948,24.2,251.83
CPT-02,21.32,2.6997,37.23,260.49
CPT-02,21.3,3.6115,22.12,249.2
CPT-02,21.28,1.5104,9.22,245.76
CPT-02,21.26,3.2235,35.96,246.83
CPT-02,21.24,2.294,32.65,289.88
CPT-02,21.22,3.3635,22.81,269.25
CPT-02,21.2,1.8353,20.18,277.42
CPT-02,21.18,3.1963,25.62,285.03
CPT-02,21.16,3.4611,29.36,246.96
CPT-02,21.14,3.5185,50.42,285.08
CPT-02,21.12,1.9083,23.12,245.84
CPT-02,21.1,4.3604,28.28,277.17
CPT-02,21.08,2.5255,20.72,263.1
CPT-02,21.06,2.2486,22.0,245.89
CPT-02,21.04,1.1189,12.06,294.14
CPT-02,21.02,2.438,36.44,252.43
CPT-02,21.0,2.8428,25.16,260.03
CPT-02,20.98,1.408,12.87,285.82
CPT-02,20.96,3.0665,25.56,286.49
CPT-02,20.94,2.1589,19.83,270.21
CPT-02,20.92,2.0051,20.73,272.32
CPT-02,20.9,2.8419,30.72,266.52
CPT-02,20.88,1.7897,19.29,281.44
CPT-02,20.86,2.4866,18.28,244.19
CPT-02,20.84,1.2533,18.72,245.14
CPT-02,20.82,0.6223,8.84,247.62
CPT-02,20.8,1.7787,15.11,290.69
CPT-02,20.78,3.4905,27.74,252.58
CPT-02,20.76,1.4014,18.97,297.81
CPT-02,20.74,3.0093,39.96,248.14
CPT-02,20.72,2.1899,13.97,297.71
CPT-02,20.7,2.2778,11.99,298.08
CPT-02,20.68,1.7535,15.28,283.91
CPT-02,20.66,2.3368,31.25,293.35
CPT-02,20.64,2.2327,11.84,265.94
CPT-02,20.62,2.7817,29.74,290.66
CPT-02,20.6,2.6526,17.23,256.31
CPT-02,20.58,2.4462,29.32,262.91
CPT-02,20.56,1.1726,10.69,265.17
CPT-02,20.54,2.7417,21.57,255.41
CPT-02,20.52,1.2906,17.83,248.8
CPT-02,20.5,2.5067,12.81,292.96
CPT-02,20.48,1.5536,18.33,295.55
CPT-02,20.46,1.0815,15.35,275.18
CPT-02,20.44,1.9978,24.16,271.07
CPT-02,20.42,3.6891,37.68,301.8
CPT-02,20.4,4.2931,26.84,259.78
CPT-02,20.38,2.0878,14.27,289.43
CPT-02,20.36,2.1175,22.43,294.92
CPT-02,20.34,2.8653,23.3,284.09
CPT-02,20.32,1.6781,22.27,257.91
CPT-02,20.3,2.8795,20.0,254.98
CPT-02,20.28,1.4103,8.15,282.55
CPT-02,20.26,2.6089,20.41,279.34
CPT-02,20.24,2.3433,13.25,282.62
CPT-02,20.22,2.5282,26.59,285.11
CPT-02,20.2,1.8126,9.65,264.81
CPT-02,20.18,3.5209,37.45,293.95
CPT-02,20.16,2.3492,12.82,267.71
CPT-02,20.14,2.5979,22.25,266.1
CPT-02,20.12,2.4637,22.13,261.42
CPT-02,20.1,2.5149,37.07,289.9
CPT-02,20.08,1.2134,7.25,273.63
CPT-02,20.06,2.4802,32.43,259.48
CPT-02,20.04,2.1314,23.17,272.61
CPT-02,20.02,1.1607,9.17,259.92
CPT-02,20.0,1.6925,16.3,301.12
CPT-03,50.0,2.6632,36.87,0.0
CPT-03,49.98,2.4404,28.17,0.0
CPT-03,49.96,2.6827,27.26,0.0
CPT-03,49.94,3.0915,35.6,0.0
CPT-03,49.92,1.5234,12.78,0.0
CPT-03,49.9,2.7364,37.1,0.0
CPT-03,49.88,2.667,23.67,0.0
CPT-03,49.86,1.453,16.13,0.0
CPT-03,49.84,2.4046,23.99,0.0
CPT-03,49.82,2.5749,16.55,0.0
CPT-03,49.8,0.7398,9.48,0.0
CPT-03,49.78,1.6155,9.6,0.0
CPT-03,49.76,2.2716,17.72,0.0
CPT-03,49.74,1.8805,11.08,0.0
CPT-03,49.72,2.0531,19.98,0.0
CPT-03,49.7,1.6174,22.27,0.0
CPT-03,49.68,2.1634,23.12,0.0
CPT-03,49.66,2.1987,29.88,0.0
CPT-03,49.64,2.695,16.95,0.0
CPT-03,49.62,1.1269,15.16,0.0
CPT-03,49.6,1.4691,14.78,0.0
CPT-03,49.58,2.5397,34.94,0.0
CPT-03,49.56,1.4781,18.34,0.0
CPT-03,49.54,1.5061,19.9,0.0
CPT-03,49.52,2.25,14.81,0.0
CPT-03,49.5,1.6695,9.57,0.0
CPT-03,49.48,1.7846,17.24,0.0
CPT-03,49.46,2.052,28.73,0.0
CPT-03,49.44,2.6961,38.22,0.0
CPT-03,49.42,2.4165,30.65,0.0
CPT-03,49.4,1.7926,26.83,0.0
CPT-03,49.38,2.3845,28.67,0.0
CPT-03,49.36,1.9752,12.95,0.0
CPT-03,49.34,2.1375,24.37,0.0
CPT-03,49.32,2.6648,23.46,0.0
CPT-03,49.3,2.1325,18.37,0.0
CPT-03,49.28,1.8356,25.11,0.0
CPT-03,49.26,2.0277,24.0,0.0
CPT-03,49.24,1.8625,10.6,0.0
CPT-03,49.22,1.8427,14.71,0.0
CPT-03,49.2,2.4211,28.32,0.0
CPT-03,49.18,1.5588,20.74,0.0
CPT-03,49.16,2.3729,29.74,0.0
CPT-03,49.14,1.7349,14.73,0.0
CPT-03,49.12,1.245,8.23,0.0
CPT-03,49.1,2.1171,18.1,0.0
CPT-03,49.08,1.9458,24.97,0.0
CPT-03,49.06,2.0453,11.82,0.0
